"run","all_cause_isolation","susceptibility","handHygieneIntervention","transferFractionRandom","importationSurge","isolateOnSuspicion","decayRate","extra_samples","randomSeed","ppeIsolationAdherenceProb","terminalRoomCleaning","output_event_file","scenario","surfaceTransferFraction","postVisitCleaning","roomCleaningEfficacy","universalPpe","surveillanceSensitivity","surveillance","ppeEfficacy","surveillanceSpecificity","decayRandom"
509,0.2,0.0045,0.0,1,0.0,0,0.06024393788538873,508,-802749923,0.6,0.8,"false",0,0.7986783375963569,0,0.5,"false",0.95,"false",0.9,0.7,1
525,0.2,0.0045,0.0,1,0.0,0,0.6835173168219626,524,-802487416,0.6,0.8,"false",0,0.5098369070328772,0,0.5,"false",0.95,"false",0.9,0.7,1
541,0.2,0.0045,0.0,1,0.0,0,0.4241739953868091,540,-802305664,0.6,0.8,"false",0,0.8020693948492408,0,0.5,"false",0.95,"false",0.9,0.7,1
557,0.2,0.0045,0.0,1,0.0,0,0.9269283660687506,556,-802068613,0.6,0.8,"false",0,0.037757947808131576,0,0.5,"false",0.95,"false",0.9,0.7,1
573,0.2,0.0045,0.0,1,0.0,0,0.8067469552624971,572,-801934849,0.6,0.8,"false",0,0.4200198915787041,0,0.5,"false",0.95,"false",0.9,0.7,1
589,0.2,0.0045,0.0,1,0.0,0,0.5252590037416667,588,-801783432,0.6,0.8,"false",0,0.9259575372561812,0,0.5,"false",0.95,"false",0.9,0.7,1
605,0.2,0.0045,0.0,1,0.0,0,0.49973767763003707,604,-801539801,0.6,0.8,"false",0,0.7154081589542329,0,0.5,"false",0.95,"false",0.9,0.7,1
621,0.2,0.0045,0.0,1,0.0,0,0.0030454490333795547,620,-801328368,0.6,0.8,"false",0,0.7257145424373448,0,0.5,"false",0.95,"false",0.9,0.7,1
637,0.2,0.0045,0.0,1,0.0,0,0.14318247302435338,636,-801075831,0.6,0.8,"false",0,0.5177039178088307,0,0.5,"false",0.95,"false",0.9,0.7,1
653,0.2,0.0045,0.0,1,0.0,0,0.6369469061028212,652,-800819871,0.6,0.8,"false",0,0.21346971835009754,0,0.5,"false",0.95,"false",0.9,0.7,1
669,0.2,0.0045,0.0,1,0.0,0,0.3727150547783822,668,-800666017,0.6,0.8,"false",0,0.7011100826784968,0,0.5,"false",0.95,"false",0.9,0.7,1
685,0.2,0.0045,0.0,1,0.0,0,0.503477695863694,684,-800441386,0.6,0.8,"false",0,0.16703855013474822,0,0.5,"false",0.95,"false",0.9,0.7,1
701,0.2,0.0045,0.0,1,0.0,0,0.3591460254974663,700,-800287839,0.6,0.8,"false",0,0.9045034199953079,0,0.5,"false",0.95,"false",0.9,0.7,1
717,0.2,0.0045,0.0,1,0.0,0,0.6623623783234507,716,-800056794,0.6,0.8,"false",0,0.3620741243939847,0,0.5,"false",0.95,"false",0.9,0.7,1
733,0.2,0.0045,0.0,1,0.0,0,0.545144441537559,732,-799871805,0.6,0.8,"false",0,0.7832528699655086,0,0.5,"false",0.95,"false",0.9,0.7,1
749,0.2,0.0045,0.0,1,0.0,0,0.8388363416306674,748,-799624885,0.6,0.8,"false",0,0.926532568410039,0,0.5,"false",0.95,"false",0.9,0.7,1
765,0.2,0.0045,0.0,1,0.0,0,0.7456303280778229,764,-799438485,0.6,0.8,"false",0,0.07209187909029424,0,0.5,"false",0.95,"false",0.9,0.7,1
781,0.2,0.0045,0.0,1,0.0,0,0.4647570173256099,780,-799311082,0.6,0.8,"false",0,0.4669693950563669,0,0.5,"false",0.95,"false",0.9,0.7,1
797,0.2,0.0045,0.0,1,0.0,0,0.6950827022083104,796,-799121348,0.6,0.8,"false",0,0.8563452949747443,0,0.5,"false",0.95,"false",0.9,0.7,1
813,0.2,0.0045,0.0,1,0.0,0,0.6560444077476859,812,-798917253,0.6,0.8,"false",0,0.19070939207449555,0,0.5,"false",0.95,"false",0.9,0.7,1
829,0.2,0.0045,0.0,1,0.0,0,0.8274954797234386,828,-798763081,0.6,0.8,"false",0,0.26130037871189415,0,0.5,"false",0.95,"false",0.9,0.7,1
845,0.2,0.0045,0.0,1,0.0,0,0.9483713561203331,844,-798604186,0.6,0.8,"false",0,0.4273261120542884,0,0.5,"false",0.95,"false",0.9,0.7,1
861,0.2,0.0045,0.0,1,0.0,0,0.45893927314318717,860,-798454294,0.6,0.8,"false",0,0.8157995548099279,0,0.5,"false",0.95,"false",0.9,0.7,1
877,0.2,0.0045,0.0,1,0.0,0,0.9748018521349877,876,-798219164,0.6,0.8,"false",0,0.6198714550118893,0,0.5,"false",0.95,"false",0.9,0.7,1
893,0.2,0.0045,0.0,1,0.0,0,0.450307464459911,892,-798045274,0.6,0.8,"false",0,0.7878964371047914,0,0.5,"false",0.95,"false",0.9,0.7,1
909,0.2,0.0045,0.0,1,0.0,0,0.2837332671042532,908,-797817839,0.6,0.8,"false",0,0.5187606583349407,0,0.5,"false",0.95,"false",0.9,0.7,1
925,0.2,0.0045,0.0,1,0.0,0,0.9173378138802946,924,-797595925,0.6,0.8,"false",0,0.3693688411731273,0,0.5,"false",0.95,"false",0.9,0.7,1
941,0.2,0.0045,0.0,1,0.0,0,0.40142531506717205,940,-797419158,0.6,0.8,"false",0,0.031125396257266402,0,0.5,"false",0.95,"false",0.9,0.7,1
957,0.2,0.0045,0.0,1,0.0,0,0.8127287968527526,956,-797285385,0.6,0.8,"false",0,0.2507109451107681,0,0.5,"false",0.95,"false",0.9,0.7,1
973,0.2,0.0045,0.0,1,0.0,0,0.30990158137865365,972,-797123797,0.6,0.8,"false",0,0.10108337993733585,0,0.5,"false",0.95,"false",0.9,0.7,1
989,0.2,0.0045,0.0,1,0.0,0,0.07762519898824394,988,-796990726,0.6,0.8,"false",0,0.9024268963839859,0,0.5,"false",0.95,"false",0.9,0.7,1
5,0.2,0.0045,0.0,1,0.0,0,0.579189739888534,4,-808807162,0.6,0.8,"false",0,0.5856090094894171,0,0.5,"false",0.95,"false",0.9,0.7,1
21,0.2,0.0045,0.0,1,0.0,0,0.041935294633731246,20,-808661037,0.6,0.8,"false",0,0.38825156167149544,0,0.5,"false",0.95,"false",0.9,0.7,1
37,0.2,0.0045,0.0,1,0.0,0,0.944968753028661,36,-808406989,0.6,0.8,"false",0,0.34180841501802206,0,0.5,"false",0.95,"false",0.9,0.7,1
53,0.2,0.0045,0.0,1,0.0,0,0.6233860542997718,52,-808257445,0.6,0.8,"false",0,0.7295980982016772,0,0.5,"false",0.95,"false",0.9,0.7,1
69,0.2,0.0045,0.0,1,0.0,0,0.497780381469056,68,-808034916,0.6,0.8,"false",0,0.7716760917101055,0,0.5,"false",0.95,"false",0.9,0.7,1
85,0.2,0.0045,0.0,1,0.0,0,0.7012520774733275,84,-807813933,0.6,0.8,"false",0,0.983856174396351,0,0.5,"false",0.95,"false",0.9,0.7,1
101,0.2,0.0045,0.0,1,0.0,0,0.7369315475225449,100,-807599738,0.6,0.8,"false",0,0.8698439539875835,0,0.5,"false",0.95,"false",0.9,0.7,1
117,0.2,0.0045,0.0,1,0.0,0,0.086352136451751,116,-807388822,0.6,0.8,"false",0,0.5625985860824585,0,0.5,"false",0.95,"false",0.9,0.7,1
133,0.2,0.0045,0.0,1,0.0,0,0.4499217311386019,132,-807142270,0.6,0.8,"false",0,0.4100871605332941,0,0.5,"false",0.95,"false",0.9,0.7,1
149,0.2,0.0045,0.0,1,0.0,0,0.4640599612612277,148,-806959526,0.6,0.8,"false",0,0.46518932608887553,0,0.5,"false",0.95,"false",0.9,0.7,1
165,0.2,0.0045,0.0,1,0.0,0,0.9176302889827639,164,-806771140,0.6,0.8,"false",0,0.7753589292988181,0,0.5,"false",0.95,"false",0.9,0.7,1
181,0.2,0.0045,0.0,1,0.0,0,0.05875443993136287,180,-806608199,0.6,0.8,"false",0,0.9906129105947912,0,0.5,"false",0.95,"false",0.9,0.7,1
197,0.2,0.0045,0.0,1,0.0,0,0.3285286626778543,196,-806343214,0.6,0.8,"false",0,0.2864471171051264,0,0.5,"false",0.95,"false",0.9,0.7,1
213,0.2,0.0045,0.0,1,0.0,0,0.22653160383924842,212,-806129673,0.6,0.8,"false",0,0.36538318009115756,0,0.5,"false",0.95,"false",0.9,0.7,1
229,0.2,0.0045,0.0,1,0.0,0,0.3511776002123952,228,-805920047,0.6,0.8,"false",0,0.031269496306777,0,0.5,"false",0.95,"false",0.9,0.7,1
245,0.2,0.0045,0.0,1,0.0,0,0.7001007252838463,244,-805784449,0.6,0.8,"false",0,0.021816623862832785,0,0.5,"false",0.95,"false",0.9,0.7,1
261,0.2,0.0045,0.0,1,0.0,0,0.053514930652454495,260,-805647966,0.6,0.8,"false",0,0.9303998346440494,0,0.5,"false",0.95,"false",0.9,0.7,1
277,0.2,0.0045,0.0,1,0.0,0,0.03759752353653312,276,-805384592,0.6,0.8,"false",0,0.7644687171559781,0,0.5,"false",0.95,"false",0.9,0.7,1
293,0.2,0.0045,0.0,1,0.0,0,0.20054805232211947,292,-805125478,0.6,0.8,"false",0,0.5588337720837444,0,0.5,"false",0.95,"false",0.9,0.7,1
309,0.2,0.0045,0.0,1,0.0,0,0.9983272808603942,308,-804895013,0.6,0.8,"false",0,0.8977990893181413,0,0.5,"false",0.95,"false",0.9,0.7,1
325,0.2,0.0045,0.0,1,0.0,0,0.5222630775533617,324,-804720754,0.6,0.8,"false",0,0.3830321216955781,0,0.5,"false",0.95,"false",0.9,0.7,1
341,0.2,0.0045,0.0,1,0.0,0,0.8787914428394288,340,-804546424,0.6,0.8,"false",0,0.8057724863756448,0,0.5,"false",0.95,"false",0.9,0.7,1
357,0.2,0.0045,0.0,1,0.0,0,0.16471072798594832,356,-804333458,0.6,0.8,"false",0,0.7478808697778732,0,0.5,"false",0.95,"false",0.9,0.7,1
373,0.2,0.0045,0.0,1,0.0,0,0.4714393699541688,372,-804071712,0.6,0.8,"false",0,0.6445596802514046,0,0.5,"false",0.95,"false",0.9,0.7,1
389,0.2,0.0045,0.0,1,0.0,0,0.09064229880459607,388,-803840195,0.6,0.8,"false",0,0.6828857676591724,0,0.5,"false",0.95,"false",0.9,0.7,1
405,0.2,0.0045,0.0,1,0.0,0,0.27596478490158916,404,-803590391,0.6,0.8,"false",0,0.7740897422190756,0,0.5,"false",0.95,"false",0.9,0.7,1
421,0.2,0.0045,0.0,1,0.0,0,0.20181650202721357,420,-803347500,0.6,0.8,"false",0,0.3960839696228504,0,0.5,"false",0.95,"false",0.9,0.7,1
437,0.2,0.0045,0.0,1,0.0,0,0.8943604636006057,436,-803113021,0.6,0.8,"false",0,0.6337838263716549,0,0.5,"false",0.95,"false",0.9,0.7,1
453,0.2,0.0045,0.0,1,0.0,0,0.7277698153629899,452,-802945884,0.6,0.8,"false",0,0.1091013418044895,0,0.5,"false",0.95,"false",0.9,0.7,1
469,0.2,0.0045,0.0,1,0.0,0,0.019413319882005453,468,-802819407,0.6,0.8,"false",0,0.6963054391089827,0,0.5,"false",0.95,"false",0.9,0.7,1
485,0.2,0.0045,0.0,1,0.0,0,0.7340951445512474,484,-802561329,0.6,0.8,"false",0,0.2157837995328009,0,0.5,"false",0.95,"false",0.9,0.7,1
501,0.2,0.0045,0.0,1,0.0,0,0.613124436698854,500,-802417647,0.6,0.8,"false",0,0.8844304834492505,0,0.5,"false",0.95,"false",0.9,0.7,1
517,0.2,0.0045,0.0,1,0.0,0,0.24480999424122274,516,-802211508,0.6,0.8,"false",0,0.9289408556651324,0,0.5,"false",0.95,"false",0.9,0.7,1
533,0.2,0.0045,0.0,1,0.0,0,0.24057171237654984,532,-801956668,0.6,0.8,"false",0,0.8799480984453112,0,0.5,"false",0.95,"false",0.9,0.7,1
549,0.2,0.0045,0.0,1,0.0,0,0.00256468472070992,548,-801678018,0.6,0.8,"false",0,0.2339043829124421,0,0.5,"false",0.95,"false",0.9,0.7,1
565,0.2,0.0045,0.0,1,0.0,0,0.1498122673947364,564,-801443926,0.6,0.8,"false",0,0.9763813801109791,0,0.5,"false",0.95,"false",0.9,0.7,1
581,0.2,0.0045,0.0,1,0.0,0,0.740067622391507,580,-801171661,0.6,0.8,"false",0,0.7342072364408523,0,0.5,"false",0.95,"false",0.9,0.7,1
597,0.2,0.0045,0.0,1,0.0,0,0.4425054204184562,596,-800941169,0.6,0.8,"false",0,0.34293479775078595,0,0.5,"false",0.95,"false",0.9,0.7,1
613,0.2,0.0045,0.0,1,0.0,0,0.7868299502879381,612,-800765054,0.6,0.8,"false",0,0.7495578592643142,0,0.5,"false",0.95,"false",0.9,0.7,1
629,0.2,0.0045,0.0,1,0.0,0,0.9163584390189499,628,-800551388,0.6,0.8,"false",0,0.013815701007843018,0,0.5,"false",0.95,"false",0.9,0.7,1
645,0.2,0.0045,0.0,1,0.0,0,0.5268278918229043,644,-800427113,0.6,0.8,"false",0,0.8373625706881285,0,0.5,"false",0.95,"false",0.9,0.7,1
661,0.2,0.0045,0.0,1,0.0,0,0.11897399881854653,660,-800201657,0.6,0.8,"false",0,0.5643356116488576,0,0.5,"false",0.95,"false",0.9,0.7,1
677,0.2,0.0045,0.0,1,0.0,0,0.6476892156060785,676,-799944794,0.6,0.8,"false",0,0.0017111327033489943,0,0.5,"false",0.95,"false",0.9,0.7,1
693,0.2,0.0045,0.0,1,0.0,0,0.16979191242717206,692,-799814334,0.6,0.8,"false",0,0.36258719698525965,0,0.5,"false",0.95,"false",0.9,0.7,1
709,0.2,0.0045,0.0,1,0.0,0,0.10785874142311513,708,-799588510,0.6,0.8,"false",0,0.6391562984790653,0,0.5,"false",0.95,"false",0.9,0.7,1
725,0.2,0.0045,0.0,1,0.0,0,0.3268151846714318,724,-799318011,0.6,0.8,"false",0,0.6398229608312249,0,0.5,"false",0.95,"false",0.9,0.7,1
741,0.2,0.0045,0.0,1,0.0,0,0.5563011763151735,740,-799072086,0.6,0.8,"false",0,0.7985726126935333,0,0.5,"false",0.95,"false",0.9,0.7,1
757,0.2,0.0045,0.0,1,0.0,0,0.7035103726666421,756,-798869474,0.6,0.8,"false",0,0.23379722307436168,0,0.5,"false",0.95,"false",0.9,0.7,1
773,0.2,0.0045,0.0,1,0.0,0,0.01697895023971796,772,-798695986,0.6,0.8,"false",0,0.5777033863123506,0,0.5,"false",0.95,"false",0.9,0.7,1
789,0.2,0.0045,0.0,1,0.0,0,0.01504043722525239,788,-798426057,0.6,0.8,"false",0,0.5118300521280617,0,0.5,"false",0.95,"false",0.9,0.7,1
805,0.2,0.0045,0.0,1,0.0,0,0.8896728567779064,804,-798171416,0.6,0.8,"false",0,0.5577692019287497,0,0.5,"false",0.95,"false",0.9,0.7,1
821,0.2,0.0045,0.0,1,0.0,0,0.844035490648821,820,-798023412,0.6,0.8,"false",0,0.4796780024189502,0,0.5,"false",0.95,"false",0.9,0.7,1
837,0.2,0.0045,0.0,1,0.0,0,0.9850520095787942,836,-797837756,0.6,0.8,"false",0,0.23474689107388258,0,0.5,"false",0.95,"false",0.9,0.7,1
853,0.2,0.0045,0.0,1,0.0,0,0.27632660465314984,852,-797692175,0.6,0.8,"false",0,0.2249026068020612,0,0.5,"false",0.95,"false",0.9,0.7,1
869,0.2,0.0045,0.0,1,0.0,0,0.5150398230180144,868,-797522997,0.6,0.8,"false",0,0.6530962572433054,0,0.5,"false",0.95,"false",0.9,0.7,1
885,0.2,0.0045,0.0,1,0.0,0,0.015911701135337353,884,-797304547,0.6,0.8,"false",0,0.11362006212584674,0,0.5,"false",0.95,"false",0.9,0.7,1
901,0.2,0.0045,0.0,1,0.0,0,0.18838451337069273,900,-797108973,0.6,0.8,"false",0,0.15875455155037344,0,0.5,"false",0.95,"false",0.9,0.7,1
917,0.2,0.0045,0.0,1,0.0,0,0.35360900731757283,916,-796957696,0.6,0.8,"false",0,0.5487019289284945,0,0.5,"false",0.95,"false",0.9,0.7,1
933,0.2,0.0045,0.0,1,0.0,0,0.8227148903533816,932,-796745260,0.6,0.8,"false",0,0.7001240781974047,0,0.5,"false",0.95,"false",0.9,0.7,1
949,0.2,0.0045,0.0,1,0.0,0,0.9337395762559026,948,-796599021,0.6,0.8,"false",0,0.07988409884274006,0,0.5,"false",0.95,"false",0.9,0.7,1
965,0.2,0.0045,0.0,1,0.0,0,0.03897889656946063,964,-796497804,0.6,0.8,"false",0,0.585761897964403,0,0.5,"false",0.95,"false",0.9,0.7,1
981,0.2,0.0045,0.0,1,0.0,0,0.7218582027126104,980,-796294276,0.6,0.8,"false",0,0.6126421594526619,0,0.5,"false",0.95,"false",0.9,0.7,1
997,0.2,0.0045,0.0,1,0.0,0,0.0801212249789387,996,-796143626,0.6,0.8,"false",0,0.0510203349404037,0,0.5,"false",0.95,"false",0.9,0.7,1
11,0.2,0.0045,0.0,1,0.0,0,0.3759882349986583,10,-808807117,0.6,0.8,"false",0,0.509842982981354,0,0.5,"false",0.95,"false",0.9,0.7,1
27,0.2,0.0045,0.0,1,0.0,0,0.661750317318365,26,-808638806,0.6,0.8,"false",0,0.03835926181636751,0,0.5,"false",0.95,"false",0.9,0.7,1
43,0.2,0.0045,0.0,1,0.0,0,0.5964490752667189,42,-808499551,0.6,0.8,"false",0,0.6440199296921492,0,0.5,"false",0.95,"false",0.9,0.7,1
59,0.2,0.0045,0.0,1,0.0,0,0.9131366377696395,58,-808287097,0.6,0.8,"false",0,0.9119388721883297,0,0.5,"false",0.95,"false",0.9,0.7,1
75,0.2,0.0045,0.0,1,0.0,0,0.7076681349426508,74,-808081232,0.6,0.8,"false",0,0.5155784024391323,0,0.5,"false",0.95,"false",0.9,0.7,1
91,0.2,0.0045,0.0,1,0.0,0,0.9478949725162238,90,-807878669,0.6,0.8,"false",0,0.5303329157177359,0,0.5,"false",0.95,"false",0.9,0.7,1
107,0.2,0.0045,0.0,1,0.0,0,0.5501288054510951,106,-807710483,0.6,0.8,"false",0,0.05126740783452988,0,0.5,"false",0.95,"false",0.9,0.7,1
123,0.2,0.0045,0.0,1,0.0,0,0.10722629283554852,122,-807583710,0.6,0.8,"false",0,0.25156369199976325,0,0.5,"false",0.95,"false",0.9,0.7,1
139,0.2,0.0045,0.0,1,0.0,0,0.028665137011557817,138,-807365015,0.6,0.8,"false",0,0.7673634076490998,0,0.5,"false",0.95,"false",0.9,0.7,1
155,0.2,0.0045,0.0,1,0.0,0,0.5103440121747553,154,-807104847,0.6,0.8,"false",0,0.9293116463813931,0,0.5,"false",0.95,"false",0.9,0.7,1
171,0.2,0.0045,0.0,1,0.0,0,0.3591499461326748,170,-806869591,0.6,0.8,"false",0,0.30884605064056814,0,0.5,"false",0.95,"false",0.9,0.7,1
187,0.2,0.0045,0.0,1,0.0,0,0.537158555816859,186,-806674716,0.6,0.8,"false",0,0.6310990662313998,0,0.5,"false",0.95,"false",0.9,0.7,1
203,0.2,0.0045,0.0,1,0.0,0,0.19350827508606017,202,-806477462,0.6,0.8,"false",0,0.8630405648145825,0,0.5,"false",0.95,"false",0.9,0.7,1
219,0.2,0.0045,0.0,1,0.0,0,0.03671218641102314,218,-806215379,0.6,0.8,"false",0,0.9226425641681999,0,0.5,"false",0.95,"false",0.9,0.7,1
235,0.2,0.0045,0.0,1,0.0,0,0.9973037799354643,234,-805941037,0.6,0.8,"false",0,0.1851709154434502,0,0.5,"false",0.95,"false",0.9,0.7,1
251,0.2,0.0045,0.0,1,0.0,0,0.8125202567316592,250,-805800283,0.6,0.8,"false",0,0.07545495801605284,0,0.5,"false",0.95,"false",0.9,0.7,1
267,0.2,0.0045,0.0,1,0.0,0,0.08749158983118832,266,-805664598,0.6,0.8,"false",0,0.5837340732105076,0,0.5,"false",0.95,"false",0.9,0.7,1
283,0.2,0.0045,0.0,1,0.0,0,0.8093368352856487,282,-805417411,0.6,0.8,"false",0,0.9797357313800603,0,0.5,"false",0.95,"false",0.9,0.7,1
299,0.2,0.0045,0.0,1,0.0,0,0.9880567048676312,298,-805211589,0.6,0.8,"false",0,0.9138150673825294,0,0.5,"false",0.95,"false",0.9,0.7,1
315,0.2,0.0045,0.0,1,0.0,0,0.7424118297640234,314,-805008047,0.6,0.8,"false",0,0.9750628739129752,0,0.5,"false",0.95,"false",0.9,0.7,1
331,0.2,0.0045,0.0,1,0.0,0,0.6731863834429532,330,-804829486,0.6,0.8,"false",0,0.43748505623079836,0,0.5,"false",0.95,"false",0.9,0.7,1
347,0.2,0.0045,0.0,1,0.0,0,0.20382656157016754,346,-804671867,0.6,0.8,"false",0,0.0547818501945585,0,0.5,"false",0.95,"false",0.9,0.7,1
363,0.2,0.0045,0.0,1,0.0,0,0.05400769994594157,362,-804535141,0.6,0.8,"false",0,0.7984511759132147,0,0.5,"false",0.95,"false",0.9,0.7,1
379,0.2,0.0045,0.0,1,0.0,0,0.8294419881422073,378,-804271583,0.6,0.8,"false",0,0.6500395846087486,0,0.5,"false",0.95,"false",0.9,0.7,1
395,0.2,0.0045,0.0,1,0.0,0,0.18669563415460289,394,-804081633,0.6,0.8,"false",0,0.062487436225637794,0,0.5,"false",0.95,"false",0.9,0.7,1
411,0.2,0.0045,0.0,1,0.0,0,0.40422553569078445,410,-803940796,0.6,0.8,"false",0,0.9516940044704825,0,0.5,"false",0.95,"false",0.9,0.7,1
427,0.2,0.0045,0.0,1,0.0,0,0.7661614837124944,426,-803704110,0.6,0.8,"false",0,0.06923826015554368,0,0.5,"false",0.95,"false",0.9,0.7,1
443,0.2,0.0045,0.0,1,0.0,0,0.5212708201725036,442,-803570211,0.6,0.8,"false",0,0.5433277995325625,0,0.5,"false",0.95,"false",0.9,0.7,1
459,0.2,0.0045,0.0,1,0.0,0,0.7973626889288425,458,-803366282,0.6,0.8,"false",0,0.38066751859150827,0,0.5,"false",0.95,"false",0.9,0.7,1
475,0.2,0.0045,0.0,1,0.0,0,0.9055417480412871,474,-803196461,0.6,0.8,"false",0,0.8971706237643957,0,0.5,"false",0.95,"false",0.9,0.7,1
491,0.2,0.0045,0.0,1,0.0,0,0.8592996238730848,490,-803020063,0.6,0.8,"false",0,0.40723035554401577,0,0.5,"false",0.95,"false",0.9,0.7,1
507,0.2,0.0045,0.0,1,0.0,0,0.8778730146586895,506,-802871150,0.6,0.8,"false",0,0.955481571611017,0,0.5,"false",0.95,"false",0.9,0.7,1
523,0.2,0.0045,0.0,1,0.0,0,0.07247566501609981,522,-802706445,0.6,0.8,"false",0,0.27013088925741613,0,0.5,"false",0.95,"false",0.9,0.7,1
539,0.2,0.0045,0.0,1,0.0,0,0.5368159513454884,538,-802524407,0.6,0.8,"false",0,0.6610714129637927,0,0.5,"false",0.95,"false",0.9,0.7,1
555,0.2,0.0045,0.0,1,0.0,0,0.6356805199757218,554,-802323522,0.6,0.8,"false",0,0.8180230678990483,0,0.5,"false",0.95,"false",0.9,0.7,1
571,0.2,0.0045,0.0,1,0.0,0,0.8934380146674812,570,-802123420,0.6,0.8,"false",0,0.3351768576540053,0,0.5,"false",0.95,"false",0.9,0.7,1
587,0.2,0.0045,0.0,1,0.0,0,0.3524872127454728,586,-801960098,0.6,0.8,"false",0,0.18840920994989574,0,0.5,"false",0.95,"false",0.9,0.7,1
603,0.2,0.0045,0.0,1,0.0,0,0.8453021789900959,602,-801802631,0.6,0.8,"false",0,0.7679819008335471,0,0.5,"false",0.95,"false",0.9,0.7,1
619,0.2,0.0045,0.0,1,0.0,0,0.02290074876509607,618,-801634111,0.6,0.8,"false",0,0.9942142113577574,0,0.5,"false",0.95,"false",0.9,0.7,1
635,0.2,0.0045,0.0,1,0.0,0,0.2623468264937401,634,-801363119,0.6,0.8,"false",0,0.2643628236837685,0,0.5,"false",0.95,"false",0.9,0.7,1
651,0.2,0.0045,0.0,1,0.0,0,0.2000731669832021,650,-801179627,0.6,0.8,"false",0,0.14828883134759963,0,0.5,"false",0.95,"false",0.9,0.7,1
667,0.2,0.0045,0.0,1,0.0,0,0.26169531024061143,666,-801010034,0.6,0.8,"false",0,0.33852406963706017,0,0.5,"false",0.95,"false",0.9,0.7,1
683,0.2,0.0045,0.0,1,0.0,0,0.7591674951836467,682,-800839622,0.6,0.8,"false",0,0.19458946771919727,0,0.5,"false",0.95,"false",0.9,0.7,1
699,0.2,0.0045,0.0,1,0.0,0,0.41083011496812105,698,-800687678,0.6,0.8,"false",0,0.5112837301567197,0,0.5,"false",0.95,"false",0.9,0.7,1
715,0.2,0.0045,0.0,1,0.0,0,0.577389917569235,714,-800470547,0.6,0.8,"false",0,0.3590493134688586,0,0.5,"false",0.95,"false",0.9,0.7,1
731,0.2,0.0045,0.0,1,0.0,0,0.23004319914616644,730,-800302302,0.6,0.8,"false",0,0.8172513653989881,0,0.5,"false",0.95,"false",0.9,0.7,1
747,0.2,0.0045,0.0,1,0.0,0,0.9088706800248474,746,-800048073,0.6,0.8,"false",0,0.769945926964283,0,0.5,"false",0.95,"false",0.9,0.7,1
763,0.2,0.0045,0.0,1,0.0,0,0.4111347708385438,762,-799869614,0.6,0.8,"false",0,0.6890339567326009,0,0.5,"false",0.95,"false",0.9,0.7,1
779,0.2,0.0045,0.0,1,0.0,0,0.26244151149876416,778,-799633227,0.6,0.8,"false",0,0.6186098558828235,0,0.5,"false",0.95,"false",0.9,0.7,1
795,0.2,0.0045,0.0,1,0.0,0,0.01737497723661363,794,-799401160,0.6,0.8,"false",0,0.5341595548670739,0,0.5,"false",0.95,"false",0.9,0.7,1
811,0.2,0.0045,0.0,1,0.0,0,0.7302760889288038,810,-799149945,0.6,0.8,"false",0,0.21101581654511392,0,0.5,"false",0.95,"false",0.9,0.7,1
827,0.2,0.0045,0.0,1,0.0,0,0.380294325761497,826,-799007363,0.6,0.8,"false",0,0.7600252244155854,0,0.5,"false",0.95,"false",0.9,0.7,1
843,0.2,0.0045,0.0,1,0.0,0,0.09987089037895203,842,-798783912,0.6,0.8,"false",0,0.590448010712862,0,0.5,"false",0.95,"false",0.9,0.7,1
859,0.2,0.0045,0.0,1,0.0,0,0.3598396305460483,858,-798532607,0.6,0.8,"false",0,0.8528302107006311,0,0.5,"false",0.95,"false",0.9,0.7,1
875,0.2,0.0045,0.0,1,0.0,0,0.2559953525196761,874,-798283305,0.6,0.8,"false",0,0.9622702633496374,0,0.5,"false",0.95,"false",0.9,0.7,1
891,0.2,0.0045,0.0,1,0.0,0,0.7451279200613499,890,-798020634,0.6,0.8,"false",0,0.2422190196812153,0,0.5,"false",0.95,"false",0.9,0.7,1
907,0.2,0.0045,0.0,1,0.0,0,0.15070533170364797,906,-797872924,0.6,0.8,"false",0,0.7977442739065737,0,0.5,"false",0.95,"false",0.9,0.7,1
923,0.2,0.0045,0.0,1,0.0,0,0.08282759925350547,922,-797631661,0.6,0.8,"false",0,0.29916381114162505,0,0.5,"false",0.95,"false",0.9,0.7,1
939,0.2,0.0045,0.0,1,0.0,0,0.4312727148644626,938,-797412250,0.6,0.8,"false",0,0.28321547666564584,0,0.5,"false",0.95,"false",0.9,0.7,1
955,0.2,0.0045,0.0,1,0.0,0,0.1414369384292513,954,-797247244,0.6,0.8,"false",0,0.22760799899697304,0,0.5,"false",0.95,"false",0.9,0.7,1
971,0.2,0.0045,0.0,1,0.0,0,0.8031818112358451,970,-797058710,0.6,0.8,"false",0,0.9683038725052029,0,0.5,"false",0.95,"false",0.9,0.7,1
987,0.2,0.0045,0.0,1,0.0,0,0.6514208752196282,986,-796871308,0.6,0.8,"false",0,0.34220290440134704,0,0.5,"false",0.95,"false",0.9,0.7,1
8,0.2,0.0045,0.0,1,0.0,0,0.2911628810688853,7,-808806347,0.6,0.8,"false",0,0.9968392448499799,0,0.5,"false",0.95,"false",0.9,0.7,1
24,0.2,0.0045,0.0,1,0.0,0,0.9073111668694764,23,-808576931,0.6,0.8,"false",0,0.074341970263049,0,0.5,"false",0.95,"false",0.9,0.7,1
40,0.2,0.0045,0.0,1,0.0,0,0.6349223230499774,39,-808435892,0.6,0.8,"false",0,0.2007345373276621,0,0.5,"false",0.95,"false",0.9,0.7,1
